app_id,app_name,reviewId,userName,score,content,sentiment_label,contradiction_type,at
com.aisense.otter,OtterAI Transcribe Voice Notes,93a1b7d7-71fd-42c9-b136-9a496db2c41e,fluffy,1,"Inaccurate, guesswork transcription at an incredibly inflated price. For almost $20 I expected at least accurate results, but most of the transcript was plain made up and guesswork at best. 90 minute limit on each of ten monthly uploads isn't going to cut it for this price, not with accuracy slightly better than randomly generating words. I've submitted my request for a refund after less than half an hour, the results are entirely garbage.",positive,positive_text_low_score,2024-08-17 19:24:15
com.aisense.otter,OtterAI Transcribe Voice Notes,a7ac3de3-404b-4f54-bef7-4d3a52fbd7ed,Talha Khan,4,"Wish I could select multiple convo to delete with one click, then have to do each at a time in the main screen.... 😅 #ScreenTime #EfficiencyIssues",negative,negative_text_high_score,2024-08-14 04:15:41
com.aisense.otter,OtterAI Transcribe Voice Notes,6a1c8f7d-bff2-49d7-9a81-b492f3fe452c,Namawu Adam,4,"It is simple and effective, however it fails when the network is poor. Hope this will be re looked at.",negative,negative_text_high_score,2024-05-26 06:19:07
com.aisense.otter,OtterAI Transcribe Voice Notes,afd32a22-10c2-436b-b96d-69fb82365ab4,Emmanuel Williams,2,I tried using Otter to transcript an eight minutes class but it wasn't a good experience for me.,positive,positive_text_low_score,2024-05-02 23:13:24
com.aisense.otter,OtterAI Transcribe Voice Notes,4593c1cc-04bd-461d-9842-8dc4b1c60a49,Pat Pritchett,1,"Maybe someday, but not yet. Not helpful, correct or as hyped.",positive,positive_text_low_score,2024-05-01 23:07:32
com.aisense.otter,OtterAI Transcribe Voice Notes,827b99ed-df32-497c-a1e5-766a4d300688,Lo Rez,1,"Why do you collect so much egregious information from our devices? According to GDPR, it is illegal for you to collect so much unnecessary data. This looks like a useful App, and I actually want to try the pro version, but I will never touch this until you change your data collection to the minimum. Records audio and diagnostics. Simple. Yet you want access to our contacts, our financials, our photos and messages, and our calendar data? Hell no.",positive,positive_text_low_score,2024-04-25 23:12:17
com.aisense.otter,OtterAI Transcribe Voice Notes,0d94baf8-c7eb-4413-8181-9d7513ed5d52,Andre Ferry,1,do not recommend.. it's a spy app which collects all kind of data,positive,positive_text_low_score,2024-03-12 17:10:57
com.aisense.otter,OtterAI Transcribe Voice Notes,18ab5e8c-43d2-44aa-8d4d-02616da5ddc2,Meera Raman,2,"Its a great app yes, but I've been trying for the last 2 months to renew my Otter Pro - it doesn't accept payment, it doesn't tell me what needs to be done. I've written to support twice and got no response from them either...",positive,positive_text_low_score,2024-03-04 11:49:24
com.aisense.otter,OtterAI Transcribe Voice Notes,324ee9a3-39b7-4aa8-8f90-e02c636868d3,Claro Jr,1,Not helpful. Not suitable for transcribing YouTube.,positive,positive_text_low_score,2024-02-29 05:42:42
com.aisense.otter,OtterAI Transcribe Voice Notes,835386ae-6b8b-47c7-89ce-09eaf1b9ba9b,Tabi Berg,1,"I'm sure this app is great, but I downloaded it for my Spanish class, and it doesn't translate Spanish, well, if at all.",positive,positive_text_low_score,2024-02-18 02:37:23
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,8596f45f-ac92-44e6-89ed-9cfda5311f6b,Dion Botha,1,Hell no for R200 a month. Just as good ones for free.,positive,positive_text_low_score,2026-01-20 05:36:59
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,99344e22-b150-48b2-abe2-e5a46c7954f3,Abraham Dennis,1,good,positive,positive_text_low_score,2026-01-14 13:40:58
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,0936adf2-5620-45ea-9e7c-925a46f8c5d5,Andrea Alejandro,1,the app just stopped working for me. the app is no good. do you know of any other app like this one.,positive,positive_text_low_score,2025-12-27 01:28:38
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,89d12417-49a3-45ec-8d29-3e8b1e87e22d,Tolulope Shodipo,1,"I did not use this app as I didn't find it useful but I have been charged £8.49 four time, this is absolutely ridiculous. I will have to dispute this. my monies needs to be refunded!!! I could have given it aa 0 if possible.",positive,positive_text_low_score,2025-12-21 22:34:47
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,9b1911f9-f482-452e-aa5d-1162dc7b7e9d,Elijah S. Williams,2,great,positive,positive_text_low_score,2025-12-07 14:38:02
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,a8514fa5-fe4b-4327-b3f9-a776ed9b1096,Robert Andrew,2,good,positive,positive_text_low_score,2025-12-05 14:53:49
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,52705c1a-6173-45ee-8623-d88bb3cc20e3,Edward Lucas Camacho,1,"It's unfortunate that I have to give this 1 star because it actually takes decent notes. But some of the folders where I put the notes end up corrupted and makes it unbearable to deal with. Until they fix the bugs, I wouldn't recommend this.",positive,positive_text_low_score,2025-12-02 16:25:18
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,f149a137-92d4-42e4-a16e-ce2bef90cee2,Zimri Stephenson,1,"I really like this app, its simply amazing but I can’t help but see that I'm unable to use it whenever I want to reorder while I'm on another app, it suddenly pauses. do you think you can fix that",positive,positive_text_low_score,2025-11-16 01:40:52
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,4761c9c2-3221-4bdb-a801-d0176981e272,Igor K,1,Ten dollar for tree days without even trying how it works? Are you kidding? Uninstalling and do not recommend.,positive,positive_text_low_score,2025-11-11 10:23:54
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,1f53bb0a-22f9-4052-90a9-3ec1fd8e7a57,Peace Effiong,1,it's good,positive,positive_text_low_score,2025-11-11 07:39:27
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,6c3fb4b3-efab-4de4-be88-7c5eab95fc9b,Joseph Duran,1,worth 24 cups of coffee a week. NOPE. Shame it's a good one.,positive,positive_text_low_score,2025-11-10 03:19:36
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,74fe0f76-ccbf-43ee-a3d0-8f4731431c79,Gift Anegbode,1,"I loved this app previously. I use it for all my meetings. However, when I've gone back to look through my recordings and format minutes for my records most of the recording is not there. I'm really frustrated as it seems when my phone is locked, the app does not record!",positive,positive_text_low_score,2025-11-06 16:07:39
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,00b29442-ed67-4a9c-84ee-bc238593a043,Progress Humble,2,Great App,positive,positive_text_low_score,2025-11-03 06:11:12
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,db1b65be-9665-4bcf-b552-049e3e632eab,Grace Fayemi,2,it's good but why does it require subscription 😔,positive,positive_text_low_score,2025-11-02 09:12:02
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,26ff2fa2-a1c2-4c06-8360-20d10b47a93a,Tilton,2,"I use a Galaxy S10+ and it's a good day when the app actually opens...which isn't very often. I've had this app for a couple months now. The app does great at summarizing and providing actionable bullet points...when it works, BUT the app doesn't open for me very often. I'm actively looking for a dependable app.",positive,positive_text_low_score,2025-10-31 16:47:54
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,875b9a94-c1b1-4792-9d00-6220fde767d1,Christine Curtice,2,when I first started using this app. it worked great but the past few times it hasn't been recording my lectures for class and I am going to have to find a new one. The last lecture recorded shows 71 minutes but when I got to play it and never recorded the content. very disappointed.,positive,positive_text_low_score,2025-10-30 14:33:30
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,b8fa3f8e-3edd-490f-8d97-d1d3f22cd904,Photo Download,2,The 1st. month I was able to get good results now this the 2nd month and I am unable to export from phone to laptop as is.,positive,positive_text_low_score,2025-10-29 13:35:21
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,eb138762-f8f4-46d7-bc57-3a71b211b234,Nuur Hidayah,1,no good,positive,positive_text_low_score,2025-10-27 11:54:13
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,e0db08cc-c0e7-47d7-b6aa-e839c8761d2c,Mandy Jane,1,Good transcription but UNABLE TO CANCEL FREE TRIAL SUBSCRIPTION on phone or at the computer via google play as stated.,positive,positive_text_low_score,2025-10-18 07:56:59
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,0f5414b0-c487-4da7-8b41-899343691683,Angeline Ibongiwe sibanda,5,its not a bad app but you should give time for one to try it first before giving the ratings,negative,negative_text_high_score,2025-10-13 15:07:48
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,4a44b0ce-6806-45b1-9bfd-7ca689936e54,Boitumelo Moselane,1,it is good for all Lerners,positive,positive_text_low_score,2025-10-13 09:54:56
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,9e0af9f5-44e6-4162-8447-8eb223ba9890,Prudence Mabuza,2,very helpful,positive,positive_text_low_score,2025-10-10 08:18:32
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,b18a6ce6-7cd5-464c-8c1f-610e5caf892c,sufuyanu muhammed,1,Nice app,positive,positive_text_low_score,2025-10-09 01:56:12
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,99fab83e-2538-41ac-80c2-cbf4ff12a62c,Upendranath Mahato,1,good,positive,positive_text_low_score,2025-10-06 04:51:14
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,d451001c-26d5-4b06-a2c5-4ba75a3d8729,Milan Hettiarachchi,2,good,positive,positive_text_low_score,2025-10-04 06:52:00
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,6fd33093-bcf6-491a-a350-a73fec541898,Matthew Neeley,1,had good luck with demo purchased app and used for 2.5 hour meeting as it was processing screen got bumped and lost entire import meeting. no way to recover i can find. if their is a way review will be updated to better,positive,positive_text_low_score,2025-10-02 13:23:52
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,c20fd630-1445-4813-8800-c7398a62567c,Deezy May,1,"Not great, canceled it deleted my account, and it is currently still trying to charge me... bye Felicia.",positive,positive_text_low_score,2025-09-25 18:28:32
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,63dba9ce-42cf-4f4a-a319-c9688c2daa13,Pwadumdi Okoh,4,Navigation issues and inability to locate previous notes,negative,negative_text_high_score,2025-09-25 11:11:05
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,3f6aff65-61e2-4ea9-8af1-41299aa42e7c,Yei Mer (jamer),1,"Sometimes it fails to create the note, even letting you try only once, and then you lose the note. It doesn't make sense to lose the content of your note and only contain the summary, if you want the great notes with a large amount of content, I don't recommend this app because it only stores the summary and not the actual content. I regret having subscribed for a year to this app and I only use it for two days.",positive,positive_text_low_score,2025-09-24 13:14:28
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,908840ac-ae2e-43bb-8ede-4635e22d8922,THE LiFE,2,good,positive,positive_text_low_score,2025-09-20 20:07:09
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,1c2af2ab-b2a9-48f2-bc5c-bc259c5fc256,Nicole Espinosa,1,"yeah it's really good at taking notes and summarizing, it has a link to summarize ai notes and accurate tho you can a only use it once and needs to pay. it's not free at all. you can only get 1 chance to make it summarize what you want and after that it won't allow you to unless you pay. I suggest you use at least ads for giving a chance for those who can't afford to use your app.",positive,positive_text_low_score,2025-09-19 12:01:52
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,373107fc-aac1-478f-8e9f-6f290402da67,Phindiwe Zwane Ntshangase,1,payment not recommended,positive,positive_text_low_score,2025-09-16 09:37:04
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,b048024c-fcdd-4fa1-8431-4bb9b9a45860,Jemima,1,It's not really helpful. I hope they do better,positive,positive_text_low_score,2025-09-15 09:29:05
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,7df14a37-3f58-414c-a6d1-747a494ac49e,Hafeez Sani,2,good,positive,positive_text_low_score,2025-09-11 01:11:49
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,42c523a8-db1d-4baa-bf5e-ae3d8470b037,Intale Breez,1,Very good,positive,positive_text_low_score,2025-09-06 19:16:19
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,2c35edb5-34ac-45a1-bb1f-39f0caf49be6,Lentil Vnx,1,"I do not recommend this app to anyone. There is only one free trial after wasting a huge amount of megabytes downloading it. Even the user interface is not very interesting. Your ads said it was a free-to-use app, but you have a paid service. Why deceive people just to download the app? Please be honest.",positive,positive_text_low_score,2025-08-25 23:34:24
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,c52b1e13-9ac7-48f4-a9a5-317786c9c13d,M N,1,4 Hour recording got lost to the void. Use this to record my discussions with friends and family. Had a great convo and when it went to transcribe it craved out. It seems samsung's voice recorder does a better job and is free.,positive,positive_text_low_score,2025-08-22 00:45:53
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,6cbf56fa-2e27-4989-8afc-94c5900d1a9f,Hilda Bohórquez,1,son muy fastidiosos enviando alertas y notificaciones de instalar.,positive,positive_text_low_score,2025-08-21 20:05:15
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,6bdb53a4-af91-4989-b2cf-387eae85fd0e,Miranda Hill,1,Worked great for my needs for several months. Now nothing happens when I upload files. Can't continue to pay a weekly subscription for something that works 0% of the time now,positive,positive_text_low_score,2025-08-09 17:36:25
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,0fa919da-afe1-4f49-9340-ad2566638a3e,apink hayoungie11,1,"It was a good app, I've been searching for apps specifically for this used, as a student it'll be better not taking notes so I can focus on my professors lessons, this app could take notes for you with just audio recordings, but turns out I have to pay for it, so nope, Im un-installing it.",positive,positive_text_low_score,2025-08-07 03:37:17
com.codespaceapps.meetingtranscriber,Smart Noter - AI Note Taker,6c3fc2ca-43d9-4c56-9855-a69e0895e66e,Odeyemi Ibukun,1,"my found was deducted and i did not subscribe for the services  neither did I  use this app for any reason ,kindly help revert my fund  good day",positive,positive_text_low_score,2025-07-30 17:30:56
io.labhouse.audioapp,Summary - AI Note Taker,00127e13-823c-4f56-8349-6cc9f5bb99d0,Racheal Dzimbiri,1,"It can't even start recording ,its beem loaading since yesterday whem I downloaded it, yet the network is perfect, frustrating😰",positive,positive_text_low_score,2026-02-04 03:44:18
io.labhouse.audioapp,Summary - AI Note Taker,f21ca295-ac8c-43f5-82b8-a4a8ae7bf998,Lucky Daniel,1,👍 nice,positive,positive_text_low_score,2026-02-02 17:39:27
io.labhouse.audioapp,Summary - AI Note Taker,edb3b4ce-e90e-4da5-8241-f7b78a87184a,BOCKARIE ABDUL,2,good,positive,positive_text_low_score,2026-02-01 02:22:04
io.labhouse.audioapp,Summary - AI Note Taker,f392bdbc-b3e6-4361-9a7f-aae395248f5a,J. Robert K. Wateyoe,1,this app is excellent,positive,positive_text_low_score,2026-01-31 10:01:48
io.labhouse.audioapp,Summary - AI Note Taker,564d2ac9-adde-4013-aa08-72f22c9d9529,Vin Serrato,1,"totally sucked, the audio did not pick up anything although the live transcript worked great but can't figure out how to pull that up.",positive,positive_text_low_score,2026-01-30 05:08:56
io.labhouse.audioapp,Summary - AI Note Taker,6ae1fe62-41e6-48d1-9846-62698ccb756b,Olakunle Olasupo (Olasupo Olakunle Oladele),1,good,positive,positive_text_low_score,2026-01-29 21:06:14
io.labhouse.audioapp,Summary - AI Note Taker,da53e041-984c-4069-9461-0c65b270662e,Tamika Oliver,1,I cannot believe you guys tried to me/me to give you a good rating without allowing me to use it for free... 🫠 and no I don't want a free trial...,positive,positive_text_low_score,2026-01-28 12:52:57
io.labhouse.audioapp,Summary - AI Note Taker,afffd494-55e1-4269-b476-ed50850c147e,Jabir Makunda,1,nice,positive,positive_text_low_score,2026-01-28 07:58:36
io.labhouse.audioapp,Summary - AI Note Taker,a4b947a6-ada0-4b8a-a79c-51cb6b426749,Awolola Oluwatimileyin,1,good,positive,positive_text_low_score,2026-01-27 18:26:06
io.labhouse.audioapp,Summary - AI Note Taker,203ddd4d-6415-4b14-8c4e-9d3ee06a5cf1,Wanda Wylie,1,not good - for psych. I got in trouble for my notes not being succinct and all over the place.,positive,positive_text_low_score,2026-01-22 17:40:30
io.labhouse.audioapp,Summary - AI Note Taker,7ddcbffc-7311-4d8a-a7b5-0335f3fd1a9f,Thwe Thwe,1,good,positive,positive_text_low_score,2026-01-21 22:12:10
io.labhouse.audioapp,Summary - AI Note Taker,4dbe9245-6038-4d34-b5e3-a539ef6c70fe,Sakina Adama,1,summary AI is the best app to learn,positive,positive_text_low_score,2026-01-19 16:31:53
io.labhouse.audioapp,Summary - AI Note Taker,60e6c969-0f0b-4b32-bd4d-02b94d1bbb9f,Malatoni Simons,2,good,positive,positive_text_low_score,2026-01-18 17:12:28
io.labhouse.audioapp,Summary - AI Note Taker,1c13922b-2f9a-40e7-83c3-0135a76c8f8e,Kuot Adhil,1,it's good application,positive,positive_text_low_score,2026-01-16 06:23:40
io.labhouse.audioapp,Summary - AI Note Taker,5042540a-8d35-4740-81f1-48edf56615cd,Nicole Hore,1,great app but can't unsubscribe anywhere,positive,positive_text_low_score,2026-01-14 18:09:23
io.labhouse.audioapp,Summary - AI Note Taker,c33129ce-f334-4ba9-b902-9e3065f678a4,Shanna Withers,2,"not friendly to non subscription users, only let's you record an audio twice, it's nice that it makes notes and subheadings for you but, only being able to use it twice is not helpful at all",positive,positive_text_low_score,2026-01-08 16:50:36
io.labhouse.audioapp,Summary - AI Note Taker,c28dc1dc-4ec8-432e-ad3b-cecc0684cd03,Shah Abid,1,good,positive,positive_text_low_score,2026-01-06 11:06:08
io.labhouse.audioapp,Summary - AI Note Taker,3ac8b69c-43d0-4121-aaf3-7f2ef2beb364,3259 Swathi,1,good,positive,positive_text_low_score,2025-12-24 10:15:56
io.labhouse.audioapp,Summary - AI Note Taker,30420c90-e774-4be2-a2db-9e632d687a7e,Asadmeer Baloch,1,nice,positive,positive_text_low_score,2025-12-20 03:00:19
io.labhouse.audioapp,Summary - AI Note Taker,747b93a5-d7f7-49f8-95c6-df5f213c8991,Shihaam Jasson,1,good,positive,positive_text_low_score,2025-12-18 23:10:25
io.labhouse.audioapp,Summary - AI Note Taker,c37b0a17-f071-415d-ab7e-87426f4ba19d,Subair Alam,1,good,positive,positive_text_low_score,2025-12-18 08:59:43
io.labhouse.audioapp,Summary - AI Note Taker,8b826476-81fe-4ec5-afd8-dc2b391eb23e,Francis Senior,1,good,positive,positive_text_low_score,2025-12-17 19:53:57
io.labhouse.audioapp,Summary - AI Note Taker,c608ddea-06f5-4a66-be64-8087e61e3dec,Jimmy Bourne,5,it's remarkable the worst part is that it downloads in 5 seconds. w p rks well although I have to file my recordings. ???,negative,negative_text_high_score,2025-12-15 15:43:01
io.labhouse.audioapp,Summary - AI Note Taker,6de0508b-c12a-48ce-a268-224c54242e16,Jim Grundy,1,"Completely failed to produce anything from a clear sound file, other than what appeared to be a string of excuses: 'finishing off', 'polishing results' 'just wait a moment' etc., each stage going to 100% only after repeated pressing of the 'Try Again' button. I'm the end it was easier to play the sound file and type it out myself. V disappointed with what I thought would be a great and useful tool. ☹️",positive,positive_text_low_score,2025-12-13 14:27:14
io.labhouse.audioapp,Summary - AI Note Taker,5b47464c-0794-47ab-9d3c-ea02ca1896c3,Mansoor Khan,1,best,positive,positive_text_low_score,2025-11-26 08:09:04
io.labhouse.audioapp,Summary - AI Note Taker,a9b2c28e-a792-47b6-8a68-613cd3d8ca20,Gambhir Pal,1,good,positive,positive_text_low_score,2025-11-24 11:33:14
io.labhouse.audioapp,Summary - AI Note Taker,d5bbda29-3506-4362-84df-5fc98f694d54,Richard Arvey,1,"Just after 1 recording which was a test to see how it worked, it said that I must upgrade to the pro version which is $80. I will just stick to chat gpt. just as good and I already pay (a lot cheaper) for that version.",positive,positive_text_low_score,2025-11-18 05:23:52
io.labhouse.audioapp,Summary - AI Note Taker,c42a67b6-2491-4326-a1bb-125ba8a5347b,Amy Skelton,1,"came up as empty recording, when I went to listen to the play back. 12 minute conversation that would have been good to have transcribed",positive,positive_text_low_score,2025-11-12 08:24:32
io.labhouse.audioapp,Summary - AI Note Taker,d23f048e-652e-4af5-96c0-5f226b0451ac,yoleka amyolie,1,not good enough,positive,positive_text_low_score,2025-11-11 09:08:39
io.labhouse.audioapp,Summary - AI Note Taker,49c6212e-a06b-4e32-9b8c-a9f812b0a6dd,AKINJIDE AKINYEMI,1,Good,positive,positive_text_low_score,2025-11-10 07:48:21
io.labhouse.audioapp,Summary - AI Note Taker,4811d74c-befa-48d6-b3a3-a0418f3cadef,Rosemary Sladden,1,difficult. not good at hearing what is said as only uses USA language. So taking it off my phone. i wanted to have this help me but it will take hours of translating. not what i am looking for.,positive,positive_text_low_score,2025-11-09 23:13:33
io.labhouse.audioapp,Summary - AI Note Taker,9bdcc301-621d-4bc0-b246-0f83cce2036c,Steve ML,1,Garbage. Proven by aggressively asking for a review immediately after initial download. it relies on most people / sheeple thoughtlessly leaving positive reviews as a Pavlov response in the digital age...Amazon for example. Go with Plaud and Gemini for best results.,positive,positive_text_low_score,2025-11-09 15:49:19
io.labhouse.audioapp,Summary - AI Note Taker,257e0e31-633f-4f97-ab1f-13f2ae51c67b,Shannon Kluczny,2,"love the app, but cannot contact support or manage subscription!?? Will have to cancel if cannot figure out.",positive,positive_text_low_score,2025-11-09 14:50:56
io.labhouse.audioapp,Summary - AI Note Taker,80a3f123-b611-48df-91f9-cc50015a768c,Eugene Asamoah,2,want the best,positive,positive_text_low_score,2025-11-09 00:56:14
io.labhouse.audioapp,Summary - AI Note Taker,76c7811f-b4a3-49d4-ad91-21bdd923dea8,Ken Morris,1,best,positive,positive_text_low_score,2025-11-08 17:49:36
io.labhouse.audioapp,Summary - AI Note Taker,9a2dbb1d-3672-4136-a516-ef1242c41470,SOLOMON DANIEL,1,good,positive,positive_text_low_score,2025-11-05 10:23:22
io.labhouse.audioapp,Summary - AI Note Taker,a0f23d85-a021-44a0-b2e1-2bfaf5c17159,Raghavendra Badiger,1,good,positive,positive_text_low_score,2025-11-02 15:12:13
io.labhouse.audioapp,Summary - AI Note Taker,f745f968-0f73-4580-8e17-0864e53b711d,Dee H,1,the app subscription begins immediately and not after the 3day trial period it shows on the page. it will immediately charge you for a 1 year subscription...do not click Best offer. if I receive a response from customer service I will upgrade my rating.,positive,positive_text_low_score,2025-10-31 06:32:09
io.labhouse.audioapp,Summary - AI Note Taker,81555a65-8325-422f-b139-7eb640b381f8,Jeff Langtip,2,good but you have work to do yet. No idea what's going on with Widgets and they don't work on Android. The instructions flick super fast....,positive,positive_text_low_score,2025-10-22 08:40:49
io.labhouse.audioapp,Summary - AI Note Taker,bf591a97-81a2-4aa0-9cab-8eece74882cb,Alice Lee,1,"It’s a good AI. However, after I downloaded the app and started to feel comfortable using it, it kept forcing me to upgrade to the “Pro version.” Even though I kept exiting the offer and tapping “Record Audio” to continue my task, it wouldn’t allow me to proceed. The upgrade offer kept popping up repeatedly and prevented me from continuing. I uninstalled it without hesitation.",positive,positive_text_low_score,2025-10-17 15:39:22
io.labhouse.audioapp,Summary - AI Note Taker,b93f5e6c-ee69-4de6-a70b-09b1edd9ce79,Fatima Ene Abah,1,Good,positive,positive_text_low_score,2025-10-07 13:32:42
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",40129249-2051-42cd-97e3-1ba5c5985c32,Sanidul Haque,2,Good,positive,positive_text_low_score,2026-01-29 02:50:08
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",539195fc-a81b-4c2f-ab9b-0dddf1c736a2,S,2,"*WATERMARKS ON YOUR DOCUMENTS* they wont tell you but saved files with have their logo watermarked on them, unless you upgrade to their premium. This app tries to be slick and intuitive, but its just trying to rebrand programs that were already perfect. It is beyond frustrating to use, requires alot of patience. Tried to learn it but not worth it. back to google docs.",positive,positive_text_low_score,2026-01-22 20:53:19
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",6d1b5fb1-d6cd-4d48-b128-eb0b69e9e535,L M,5,"There is a bug with the handwriting feature. After I write, the last stroke disappears a few seconds later. This happens repeatedly and makes note-taking unreliable. Please fix this issue as soon as possible. Thank you.",negative,negative_text_high_score,2026-01-12 15:26:13
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",eafd2af7-ffdc-428f-b370-10d4bae3b147,Ahmonie,1,I've been looking for apps to help me take notes while in class as a high school senior and I thought this would be a good app did it actually work and it was confusing.,positive,positive_text_low_score,2026-01-05 12:06:27
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",cd9e83f6-1ecb-43a8-ab07-175ae8e03948,Ace P. Bandicoot,5,I'm having a problem restoring my purchases so I can cloud save across devices. I paid the $19 and it keeps asking me to buy,negative,negative_text_high_score,2025-12-23 19:23:00
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",665274a1-fac3-4b9b-bb6c-ffdcad009e2d,Darius R,1,"can't even test pdf note taking without upgrading, how tf am I supposed to know if this app is any good for that...",positive,positive_text_low_score,2025-12-21 23:53:36
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",44b62d58-9788-450a-81fd-b5546c5e6c6b,ABHIJEET KUMAR,1,nice application 👍,positive,positive_text_low_score,2025-12-18 09:03:05
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",650a483a-f894-4903-b4a0-f7c2dc56f023,Syed Sajjad,5,so underrated this app is I mean way more better than other apps which just waste time,negative,negative_text_high_score,2025-12-18 06:36:54
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",ddfb88b5-19d9-4a95-afe2-ded7bf8b06d9,Manjusha Jnetto,1,Good,positive,positive_text_low_score,2025-12-17 09:24:28
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",e25e69fa-1d99-4edd-a089-e2df56e91031,Edoardo Lorenzo,2,"Good app, but since i upgraded my subscription to a tier that includes text recognition, the app freezes, and it doesn't let me paste copied things without automatically trying to copy a random text I am writing over that page. I would love an option to disable text recognition.",positive,positive_text_low_score,2025-12-14 16:03:40
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",e5682b4a-a6fc-4b80-8ffe-5e518ac0d905,Aishan Rustamova,2,The app itself is ok but it stopped being free over time. It was even charging me twice every month and I was told I wont even be compensated for that?? I have all my materials in the app so its gonna be hard to transition to a new one but if I find a good alternative I wont hesitate.,positive,positive_text_low_score,2025-12-05 11:48:13
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",eff01e3a-b0fc-4d05-8386-66c8d3735365,Jessica Setyani,2,Can be good If I can used it on my huawei tablet,positive,positive_text_low_score,2025-12-02 12:06:55
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",d3f3e229-3563-4638-9cde-0afec0518867,Divyansh Vishwkarma,2,"Not great without a subscription, and why even a subscription model, I would be much happy if it was a one time purchase",positive,positive_text_low_score,2025-11-27 07:51:38
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",1fce410b-20a4-4376-912e-73b326b3fa72,foxy pirate,2,"just 10 notes for free accounts??? i gave one extra star because the app is good, its just the monetization choices",positive,positive_text_low_score,2025-11-26 22:31:43
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",ba900d53-905c-42ce-9345-a98afdb5f92f,Icez,4,AI Handwriting Recognition is really bad. Even English accuracy is lower than 20%,negative,negative_text_high_score,2025-11-25 23:36:41
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",edb12c98-0a5a-456c-98f9-14874d078dab,Wikie Jimenez,1,"samsung notes has the same features, it just dosent have premium. You smashed my love onto the same samsung notes features with premium??!? ain't no way i am spending a lot of money just to have 11 notes. One star for real, I only want premium-free apps.",positive,positive_text_low_score,2025-11-23 12:37:37
com.yygg.note.app,"Notewise - AI Notes, PDF, Docs",4ba9355e-8838-4df8-8a73-9f1fccc663ba,Selena Abdelhadi,5,i thauth it was godnatt be bad,negative,negative_text_high_score,2025-11-21 21:04:12
